lot_id,commodity,temperature,humidity,moisture_content,co2_level,oleoresin_content,colour_score,storage_days,initial_quality_grade,grade_ordinal,risk_score,risk_level
L-1271,chilli,25.50418420046045,65.00573855807133,10.930334106032996,618.7958080945639,5.308388074861257,64.17729599165358,25.089662784428235,C,2,91.3,critical
L-1272,chilli,23.834340588240693,72.19064798260433,9.853166349449564,455.78394227654843,7.949498423558359,92.90543051247717,9.223093171373254,A,0,10.5,healthy
L-1273,chilli,24.354973388464796,69.28225847945107,9.806815342525843,599.3233052202676,8.741685290779484,84.42251799378347,28.41384233617156,A,0,26.9,healthy
L-1274,chilli,33.90243797507107,61.248263861322876,9.648490938756307,685.6643648083599,5.90336957425996,73.35965065810773,16.927752226275004,B,1,80.1,critical
L-1275,chilli,28.548591729913593,61.554196604480964,8.76005224843618,600.6326366091365,8.978996862495071,85.24925528656077,36.46011358550457,A,0,12.0,healthy
L-1276,chilli,24.380904059124703,69.83159403762434,10.085756017357227,716.9797408978826,7.735966059807222,89.78360952092092,33.902344902670876,A,0,59.7,moderate
L-1277,chilli,22.923005664904203,51.66691107479477,9.000462729813442,472.7453026556407,7.759003428444186,87.20240812649256,22.429858654451806,A,0,5.2,healthy
L-1278,chilli,22.1159194316453,83.74355236163498,10.668289317974848,653.5232019207236,8.45622646979632,84.1639314532545,29.435728458289915,A,0,45.1,moderate
L-1279,chilli,26.409734887809645,61.34654304032525,12.1323231331918,541.6486906410162,5.45371438782941,64.54276174873294,31.354338526209535,C,2,92.7,critical
L-1280,chilli,26.62726816060026,57.14213934328687,10.72794120252601,746.084647512076,6.313422355587969,73.68063733697988,56.376434646493706,B,1,74.5,high
L-1281,chilli,26.73916530526527,44.626405543901015,8.905628208097369,551.052177192995,7.850730097973466,89.3585073539079,28.637547072737892,A,0,17.8,healthy
L-1282,chilli,26.09878745355538,54.29357459208067,8.63541803199975,546.6378353116113,8.36138516104161,87.88090642237405,20.059592277479496,A,0,14.5,healthy
L-1283,chilli,28.35657411930423,65.10344378522832,9.174695456768786,744.3515393884958,7.659771838872942,85.43599796316829,24.211796325630875,A,0,25.1,healthy
L-1284,chilli,24.3482212746785,78.753566722264,10.922359195846434,841.0604702814304,5.473478059751162,65.0802786575757,90.12553466318563,B,1,95.1,critical
L-1285,chilli,32.51685234107004,55.71006842677758,11.126509262788863,610.0777093328267,5.712276617359105,60.07737415793252,14.056393104352605,C,2,91.2,critical
L-1286,chilli,23.144986473639634,64.37737399993733,10.662842894257127,614.8037503027386,5.686051885671197,70.06470438792398,25.45159517835633,C,2,75.5,high
L-1287,chilli,22.185786220811234,57.645184404617815,9.214866702505507,531.4386685682962,8.253660852653512,93.88572852831449,25.159824073925726,A,0,3.7,healthy
L-1288,chilli,19.306744774986576,66.76278435262996,8.799855494302344,518.6912449333527,9.173983720272354,86.98643320352998,25.984795002591895,A,0,5.2,healthy
L-1289,chilli,23.121911944705385,75.52608279683898,10.79362770626555,475.1703676025461,6.41954703426267,78.37269381507578,10.86294479346092,B,1,27.3,healthy
L-1290,chilli,29.241321776977557,75.55389995180195,9.999775013866213,605.8446826797324,6.9449793333740395,73.29269311155669,24.10910738092544,B,1,90.1,critical
L-1291,chilli,23.92422945357882,61.40220612528193,10.712952610731287,525.9066363871729,7.229857377077341,80.96273590558347,19.2476930410733,B,1,65.6,high
L-1292,chilli,30.545748429461767,61.09339458864717,10.174565042953612,769.9095318596103,5.47272986796372,72.95488262351205,36.34033966351031,B,1,90.5,critical
L-1293,chilli,24.637576172855567,68.63950044382364,9.964986512602769,710.9768638541614,5.558688596877106,63.82328907818286,61.927063946469744,B,1,90.6,critical
L-1294,chilli,29.296995832408356,62.61152055246541,10.10988048237366,647.7376772715147,7.524680286786728,80.40727870527951,38.39033597529223,A,0,74.1,high
L-1295,chilli,22.64351998968053,48.159362428794914,8.31044540113517,576.2505129080831,8.441864249287129,79.60186313300123,32.212765022728675,A,0,4.9,healthy
L-1296,chilli,22.48969518868138,46.86327692532932,7.54977898018854,577.1362019215904,7.684543458612843,79.80748015585519,41.106039852535694,A,0,4.7,healthy
L-1297,chilli,26.73341006401295,67.11960580077874,8.309249657246134,664.033929493175,7.917531493256489,77.42055005651113,34.41165008687749,A,0,15.9,healthy
L-1298,chilli,31.02828330666849,69.47599920167207,9.412430009086682,663.2952864070807,8.503920158099392,79.51103354670325,29.2579861202041,A,0,56.5,moderate
L-1299,chilli,27.371297406525212,62.756906256874906,10.185361583424774,739.9148964358606,6.77970382956841,76.2444771231759,54.93697738196209,B,1,90.1,critical
L-1300,chilli,29.93650828131552,61.99459082149213,7.868979260746605,665.8715210940896,8.469330937252613,83.17382373365726,23.602354428373495,A,0,26.0,healthy
L-1301,chilli,27.20816387352475,67.75489046399588,9.423314508475556,518.8021911702547,7.741463814635694,82.42984052492027,10.726262394590737,A,0,30.2,moderate
L-1302,chilli,23.540262477,45.10512581655613,9.698170036758457,609.4687699801652,6.752704792547586,81.43907421324185,18.73100361270374,B,1,27.2,healthy
L-1303,chilli,25.14763265239176,52.09678510985354,10.138953399746915,576.9374984714158,7.667219364668217,78.25946011366368,16.776695488092127,B,1,25.2,healthy
L-1304,chilli,25.664156385870495,79.70386258396283,10.181149098165552,838.6923250111083,6.310708612796794,69.1010409601187,106.23784555374743,A,0,98.3,critical
L-1305,chilli,25.04112838539919,59.760777268014564,9.491359593660052,657.0232576768562,5.764553745414056,65.92226753101806,64.37874704573586,B,1,64.6,high
L-1306,chilli,26.909171225499,47.33948401709736,10.442743957577735,655.7035813901542,5.485501754712993,64.9507796432634,32.49852443635464,C,2,50.6,moderate
L-1307,chilli,25.312483403371143,62.182016787459105,11.732265158481233,560.1757526573537,7.431608635107964,78.95461450570568,17.13519511297417,B,1,84.9,critical
L-1308,chilli,19.70962410368629,74.44362137882113,10.035283937145797,677.1400207961508,6.008255385270466,70.03227071320299,54.5618024067592,B,1,83.5,critical
L-1309,chilli,22.519904969460516,43.67456624475046,8.2382309537329,544.8216172230037,8.359235825579141,87.49473012416773,31.593896157793612,A,0,1.5,healthy
L-1310,chilli,22.08839254392621,58.466975837381206,10.106519698980007,575.426365094372,5.879882058378838,65.81445807899692,23.641973625580963,C,2,48.1,moderate
L-1311,chilli,29.04576821400633,54.85845002852165,9.228675853416604,618.7024358536654,7.066236695072131,76.65189779633488,31.78169812389715,A,0,23.3,healthy
L-1312,chilli,29.23607189127885,46.76861371717955,10.395938805712662,661.1894898952899,5.395980462447169,59.947226662862484,24.138718377372506,C,2,57.3,moderate
L-1313,chilli,19.092305446414912,64.2437133410989,10.148931879737194,655.9488590868197,5.8500619729786,71.8445247172451,40.76816748371446,B,1,41.3,moderate
L-1314,chilli,22.163052014141446,52.279426845392805,8.508052062991577,492.5091215281308,7.9687356186137,81.47292993835292,9.845255834546162,A,0,5.2,healthy
L-1315,chilli,27.621121491574247,60.04519818694015,9.65730366349671,652.5521604951033,6.8764955773743495,82.2606745315546,40.567267552830245,A,0,21.5,healthy
L-1316,chilli,20.92442311000812,55.404225488105446,9.689786434869976,485.77336822768046,6.739440453799406,78.44028015747847,24.114294970090274,B,1,26.0,healthy
L-1317,chilli,28.434133218226076,45.035898435321805,9.884058936778496,751.5815829847985,5.573311219038693,64.65993540615744,55.383009202350884,B,1,56.4,moderate
L-1318,chilli,28.653723229967714,42.89527115763867,7.159709200872039,785.6955352181473,6.532919189293731,76.3449496787534,65.38174537855652,A,0,32.2,moderate
L-1319,chilli,26.805238813368415,52.08046715860554,9.861086434096718,714.2965495860639,5.843805642193688,59.95861283144356,74.86828053873965,B,1,80.6,critical
L-1320,chilli,23.809512275954035,67.90971408663195,11.128005534252228,946.978960498059,2.5859293041566,50.88435714619748,111.37808602749385,C,2,99.8,critical
L-1321,chilli,18.27983497324542,65.12194122433314,10.666442797394689,597.5667874114514,5.903225987869627,64.82614222978921,73.17120065572017,B,1,83.3,critical
L-1322,chilli,31.92526552540122,60.440484380226884,9.915411418384403,773.7831709565093,6.33930438152454,66.6158392716061,54.213632387231456,B,1,93.7,critical
L-1323,chilli,33.719578179643435,53.48470496985955,9.086868207615927,685.8118627928503,8.238396894332068,86.80623745618989,11.162261209327127,A,0,14.6,healthy
L-1324,chilli,34.085524225638125,56.71493861185389,9.622191000301648,555.2545101579049,6.680392313839101,75.91277523561966,2.6817939271590476,B,1,54.9,moderate
L-1325,chilli,25.72699193012488,64.51958018440392,9.06064222734028,677.0976772307312,8.131093722712581,77.63905803451613,59.27040609878414,A,0,44.5,moderate
L-1326,chilli,21.64588910596982,63.991804000757696,10.971290866707033,543.2711005284624,4.5651742690238954,63.692341934322286,14.752312124113436,C,2,75.5,high
L-1327,chilli,27.342978809681924,57.79176221445319,9.85572924518451,966.0137435271035,6.560720247160582,64.81631809152695,120.0,A,0,81.2,critical
L-1328,chilli,25.918044475464583,39.595067144770134,7.838131034771987,565.1931327558608,8.721605589453684,85.61646590523455,7.442135790330243,B,1,1.5,healthy
L-1329,chilli,23.678226725817204,53.48274727521423,7.715381289725881,561.1719780956573,7.901277308622238,85.28384441174114,52.658563329634106,A,0,6.2,healthy
L-1330,chilli,27.468331575376094,52.86840355435515,8.014900320386383,652.0618801813885,7.55451287444574,79.01690445583219,34.33718335338378,A,0,6.9,healthy
L-1331,chilli,26.798609714121618,52.84302103913685,9.472957215879342,530.129435628486,7.179591849475467,74.82687015056918,8.326763896137594,B,1,39.1,moderate
L-1332,chilli,29.273446942418243,57.715360843269316,9.527623616921977,728.2420284209649,6.635634350428619,72.5258819513154,34.18457216760606,B,1,56.3,moderate
L-1333,chilli,29.591288700219092,71.04710841191631,10.276006707753409,499.1681664780653,6.646303191614142,74.20947791881903,16.363152879451178,B,1,57.1,moderate
L-1334,chilli,22.29383882642089,57.62804330451256,10.707693328683696,566.4973119575593,4.116100713169664,58.38645539182041,27.96170695846759,C,2,80.4,critical
L-1335,chilli,24.847511780253598,66.90387266834742,11.002535779364436,630.8636207091649,5.209528575213014,63.64788387085928,28.25750067552881,C,2,85.5,critical
L-1336,chilli,16.74721812741005,48.69313182181009,10.292841688274663,539.8176071732128,6.676340957374435,64.65163122625962,16.561618347693344,C,2,18.3,healthy
L-1337,chilli,23.33029612004567,56.032122765378176,8.261968804757949,555.0214976137612,8.589484346260257,85.23381545393511,22.49710395699288,A,0,3.1,healthy
L-1338,chilli,22.990353543060564,41.19974845435768,8.119029443256466,536.2107150399843,6.401009850436825,82.84752523239413,15.25625932383495,B,1,3.8,healthy
L-1339,chilli,27.633323378175312,59.923221841889095,9.491499740394842,590.8174242061199,5.543889737533357,73.59555432946345,5.367475590974546,C,2,72.1,high
L-1340,chilli,24.28696355124961,46.47606608347742,8.199143904608922,662.7532422177051,6.090477314883169,85.50148487708317,32.140106909995346,A,0,7.5,healthy
L-1341,chilli,24.507949675668307,77.69988492018197,11.445345613533874,792.1345051867634,7.407846988029237,76.59819851262873,72.92463530787857,A,0,94.3,critical
L-1342,chilli,28.833423296019614,61.84950181326807,11.116258679228931,548.543557102836,6.157482434762558,76.27483932367532,16.03243395574047,B,1,80.6,critical
L-1343,chilli,29.409115335921154,71.73365066873926,11.717935142712568,905.8565663285397,4.933755594593716,60.51292435788875,97.68409175400781,B,1,99.4,critical
L-1344,chilli,26.295904405951514,55.80947058676751,9.322759606212095,923.1087150934951,4.389622468641173,56.68874945894595,111.0636366603591,B,1,81.7,critical
L-1345,chilli,31.850877445012173,51.63662398056662,9.202219873441356,688.4801898527026,4.782473541839092,61.59872458341194,21.016825361797835,C,2,85.8,critical
L-1346,chilli,29.86217202074748,49.74757354986877,10.232242332003505,657.4713930703234,6.982310570973391,76.97607449895632,25.104671209524533,B,1,85.4,critical
L-1347,chilli,24.585784848587863,64.95868348303664,10.55424565679582,553.6700347426843,8.271403924681817,86.58723974849521,21.348184377566284,A,0,42.0,moderate
L-1348,chilli,25.30294198292057,75.24948182568212,10.319737877790153,570.5157460481587,8.397480253245625,89.15224189333377,11.318600932611496,A,0,22.6,healthy
L-1349,chilli,28.98602052524413,61.992601212649085,8.664809499260105,653.7588321769091,7.199764728698303,79.97919932754884,25.198076379708443,A,0,21.3,healthy
L-1350,chilli,27.594630571348972,62.06711591402173,9.587411149308261,655.0582244816075,6.9227264026201984,87.26509058137063,23.057193874315324,A,0,63.6,high
L-1351,chilli,21.40972475252067,58.38921039490182,10.68154515283083,519.0987389428986,5.983423700357421,67.19856378313598,31.73387796563147,B,1,47.4,moderate
L-1352,chilli,27.422480643879382,57.6912103311752,10.662244944246714,568.5435091396516,6.417359773684703,67.95774264616593,33.015680137679894,B,1,77.7,high
L-1353,chilli,31.76058492631127,73.76892327186773,9.82720470315797,589.8416449979948,8.245264309317127,88.8111926034109,10.54752869367909,A,0,39.6,moderate
L-1354,chilli,32.392253514739906,76.69921118562188,9.754368501943553,690.345111928752,7.040295811734777,75.08321444990796,45.57681276579801,A,0,82.8,critical
L-1355,chilli,29.761799879661076,60.68385490798754,11.2539378287173,599.5282252470436,5.994322358859258,62.1596195587323,24.967133298152312,C,2,92.2,critical
L-1356,chilli,33.51113096466932,67.1731024257584,9.978496868953833,770.9688981961667,7.753300652293251,79.39722577393884,12.503805489064012,A,0,74.5,high
L-1357,chilli,31.38155133967374,63.890743567567526,9.454055524085131,546.4868704076794,6.343597782522554,73.19260236406787,24.53194577095543,B,1,58.8,moderate
L-1358,chilli,28.51738427416017,64.87713662445503,10.64261916394993,721.1812034366334,5.369585445957165,71.43161961818515,33.955778307556315,B,1,95.9,critical
L-1359,chilli,25.640471038724165,56.79074986020363,10.695328467641037,893.2411011536879,6.113089374901969,64.49905383641172,82.08996277926865,B,1,83.6,critical
L-1360,chilli,24.587602490137435,59.05114229144036,9.407264580300275,802.9670416262721,8.070759491459855,69.84747674953776,73.50803943480247,A,0,47.8,moderate
L-1361,chilli,25.585887231074395,62.7133266367312,10.070175198078049,608.1887422852266,6.024069082758551,74.91762441406485,19.618297444882835,B,1,83.3,critical
L-1362,chilli,30.122914711654527,60.84086913367037,9.37078109091884,748.684078724683,7.776657833746954,80.91947249629476,26.29777724923035,A,0,41.7,moderate
L-1363,chilli,28.604381137022443,67.74294059974454,10.60823846116809,728.0425747720853,7.642465125493215,77.96350547039619,14.872629265569529,B,1,65.1,high
L-1364,chilli,20.19162269322164,74.1761485837388,10.846934225200886,577.758521159863,7.085843979387111,85.4723626275217,38.0300540613988,A,0,64.7,high
L-1365,chilli,25.052450258452534,65.13346816332175,9.798713414244485,611.2558473257016,7.228547696930799,76.71334971460735,20.49600783127815,B,1,55.8,moderate
L-1366,chilli,28.400918717233427,62.42817386764225,10.857537172246174,738.8041967882372,6.772239440611065,73.72886720880533,25.617108159838338,B,1,45.3,moderate
L-1367,chilli,22.424604655784798,89.36657882621849,10.059219642306461,640.4723020734108,7.457375971303553,78.74778081125115,60.69945545372814,A,0,83.0,critical
L-1368,chilli,28.279868926949916,61.7924487680532,9.768632653980049,580.7868213741973,8.541534269517545,87.6786093971509,10.508217129686379,A,0,20.7,healthy
L-1369,chilli,26.201740057460814,46.24440419482892,9.337218763066646,726.5511521039916,8.049981925208717,75.59534139893991,73.62096666942693,A,0,31.2,moderate
L-1370,chilli,29.671410783973265,58.61307102388476,9.505963059124959,739.6070102141816,8.427673430660494,73.77677537660149,40.74679780894133,A,0,50.8,moderate
L-1371,chilli,31.57083993819382,76.11332576080862,9.901126553371022,738.2303307945148,6.360917131730228,72.13107911616954,71.32879681496505,A,0,96.3,critical
L-1372,chilli,22.088317149176724,46.72629699495533,9.850228958975766,732.6007955346655,4.834585070144597,62.25388302495818,50.557941264559226,C,2,39.9,moderate
L-1373,chilli,27.931523200911073,58.83155179729539,9.500858920420704,772.4521046052391,6.800107984957435,83.50451404420373,57.03338226556874,A,0,61.2,high
L-1374,chilli,28.347121176041334,73.96455649070893,9.622674937235304,697.4851483903516,7.406880474225174,68.19385692124642,30.570421346402835,B,1,76.2,high
L-1375,chilli,27.321484357516937,60.087271114896204,11.387139192127982,455.9246481505638,4.423568967911909,68.44347261529448,12.214585936567023,C,2,96.0,critical
L-1376,chilli,29.42610948472683,61.50325014929559,9.450804926341803,573.0102338576373,7.931932657660879,85.89651220544881,18.432752926893745,A,0,31.5,moderate
L-1377,chilli,28.61203287949327,69.75064623900532,9.164921628410271,702.1585552708095,7.23060648066107,73.7968225238533,15.624511599243228,B,1,37.7,moderate
L-1378,chilli,17.87639319903072,56.97272573331761,10.687811308106445,419.20175146215456,5.850184997519347,72.11506886414662,4.052284395787133,C,2,31.5,moderate
L-1379,chilli,27.273686067747395,51.49484177248776,9.275353778074402,632.6131611724201,5.806798178364701,68.55382428642626,60.62618864761365,B,1,45.1,moderate
L-1380,chilli,27.837561594184205,49.92409830067302,7.265874916312182,626.798998928116,9.710890345119324,84.98930338522169,28.025110116708206,A,0,2.1,healthy
L-1381,chilli,25.300515441523263,63.52517396524949,9.357870926414783,605.2917293688466,8.164201251969573,92.22376890758532,14.575642535239664,A,0,16.2,healthy
L-1382,chilli,17.960403406433336,62.21314452961735,9.722631468544472,811.2641326383203,6.345465371858165,70.11963331867159,108.26978805687858,A,0,79.3,high
L-1383,chilli,25.204854239168238,55.4879114794143,9.637100376753924,906.069669077222,5.366093452009795,57.429798867188424,120.0,B,1,92.8,critical
L-1384,chilli,23.34997837789844,52.08411012487423,10.684771918274912,594.7966628738674,5.935794884749381,64.2956906409495,9.307537126622892,C,2,62.6,high
L-1385,chilli,33.91767579338516,57.33241023002954,10.224976800414394,687.7004077600204,5.826800271356628,55.95151387732298,25.18310253940491,C,2,82.5,critical
L-1386,chilli,26.445441369534205,68.34822993493303,9.595033455717532,645.5487145800846,8.32326276397851,89.95257863391457,23.929277689552258,A,0,34.9,moderate
L-1387,chilli,26.59881312354979,57.230259377670194,9.719119623583602,590.1427057058788,6.596457571386774,77.49387484113748,13.590549335648829,B,1,36.7,moderate
L-1388,chilli,17.862995804147122,50.81888465887007,8.638652929673546,574.283940089873,6.602810811224073,77.90411669165732,59.65509197195122,A,0,6.6,healthy
L-1389,chilli,28.427250713139685,46.46131062698384,9.880551523956154,553.3944864657747,4.6358507829355,72.06952584877784,4.11385079322134,C,2,27.5,healthy
L-1390,chilli,29.29333193285761,52.711900569576216,7.873752914571556,773.8031151865714,5.749071840647583,73.34372168960127,90.4075424383438,A,0,50.3,moderate
L-1391,chilli,24.80714716293244,60.21205845757625,11.043652506417871,640.111982603463,5.1753553607321985,70.4071872414898,31.547040911369677,C,2,83.7,critical
L-1392,chilli,30.186409006221183,82.77855704474483,12.092268096040279,1034.5520754663848,4.095289561564272,53.28427607134125,102.39592417724701,B,1,100.0,critical
L-1393,chilli,25.598870825445406,65.80253188491905,8.420030212669301,646.5672697635919,8.798134558071734,82.206659840079,29.593518983437704,A,0,13.5,healthy
L-1394,chilli,29.42789992446265,59.29476044947131,9.030167699884885,615.7729096508513,8.218342439382145,83.35535053339221,23.86050712466413,A,0,21.5,healthy
L-1395,chilli,31.531294084764077,69.25537264053652,10.645267301601791,940.0205806360225,5.2011167777177745,59.90621321028835,62.91081635786685,B,1,97.2,critical
L-1396,chilli,18.740523529312433,66.23442623360046,8.55926681549629,674.9273823401186,6.382970029213655,71.67792792747507,101.95594974843085,A,0,34.1,moderate
L-1397,chilli,20.268603266903376,51.225122192840985,9.400165364536045,794.7829339209835,5.537080747499609,60.49230469475978,91.19065670981261,B,1,26.1,healthy
L-1398,chilli,33.953341678543964,87.37286168389399,12.075162121683507,725.9029594022095,4.784445210508008,66.4404602796239,6.338876055579794,C,2,99.7,critical
L-1399,chilli,30.464886863216616,63.90476972456435,11.105311878849284,907.6127418322731,5.062527673684522,61.234604288994255,75.79044469057254,B,1,99.3,critical
L-1400,chilli,22.065599310133216,63.19063609919128,10.579639308244527,564.4405437937378,8.606650428417485,79.80205641442987,22.934219189864372,A,0,40.1,moderate
L-1401,chilli,20.31288138228465,62.39446751839837,9.55557660691049,494.07830852040723,7.821237765107872,86.53465865252316,27.28546868530085,A,0,12.6,healthy
L-1402,chilli,26.350036127721104,62.438048177007246,8.339048252512047,562.0820280463169,7.822819310986058,97.08148426528156,22.55301184381353,A,0,3.8,healthy
L-1403,chilli,23.698997517406617,71.6513023656114,10.966246322067413,582.3616063830639,5.713431689290211,68.45764841546591,18.424894838689717,C,2,68.6,high
L-1404,chilli,25.252116116567386,54.98356807061568,9.588817850240533,598.5085025825485,7.609966945199991,85.05578022727443,25.402739845847968,A,0,14.5,healthy
L-1405,chilli,24.5261646777963,67.98020976347239,10.058025643482324,624.7662313026359,9.03073939427527,91.32871018308974,13.152367984637664,A,0,19.3,healthy
L-1406,chilli,24.28861209418086,60.45773952703372,9.415415817947432,720.8593835308691,7.003314922089959,69.57422961510531,76.09614365272823,A,0,38.1,moderate
L-1407,chilli,32.21307595512962,64.4812704972647,10.156539933366,770.4721741765374,5.600523103448215,50.82671381258643,50.06133693925402,C,2,96.3,critical
L-1408,chilli,31.343504418956115,64.46130790743315,8.49907410948886,602.0626872067302,6.842661622061856,83.43060164918346,36.05605590952574,A,0,40.9,moderate
L-1409,chilli,24.73288411571466,57.558842035115966,11.375578327911024,643.28758636565,5.844248099203035,67.38550005626846,22.545437037600635,C,2,66.1,high
L-1410,chilli,24.069052578794256,67.95843738741739,8.807554661575983,590.6513092220979,7.231362057344585,73.70853211089518,19.454468220885353,B,1,13.6,healthy
L-1411,chilli,28.174122478611753,61.95471115558487,9.310422562055606,749.375953229028,6.765316661642214,67.76826008371793,41.93485411403879,B,1,62.6,high
L-1412,chilli,30.573716789044393,47.93131793308495,9.174490204456154,768.0810694052185,5.551036567361176,62.09409633636394,36.94000780829791,C,2,68.6,high
L-1413,chilli,23.06520581003567,71.86060898503482,11.076403443967049,800.5858546474117,6.466477988561389,64.80527274191537,65.95415466491002,B,1,90.3,critical
L-1414,chilli,31.781088831319288,65.62291834901545,10.928922996280187,736.9964719479177,4.367796976008091,63.53131246377995,19.723806460989948,C,2,97.2,critical
L-1415,chilli,21.5082785382266,61.46076542769425,9.698768002302929,562.6996520945172,8.480997132542065,85.229013152292,18.206221432584346,A,0,7.2,healthy
L-1416,chilli,25.244545937498568,58.50415271454847,10.920032582970627,755.7644977104482,7.070623008657738,73.14896709069241,48.60971305554375,B,1,48.0,moderate
L-1417,chilli,22.49195746987625,65.57226651099037,10.832895889601575,587.6184675018737,6.0785289224528976,66.00748549373486,55.98153447776509,B,1,90.1,critical
L-1418,chilli,25.709594538062632,68.9091840239925,10.752890215571409,923.1202937617475,4.845972934692839,60.35216377460828,120.0,B,1,99.8,critical
L-1419,chilli,26.45311538183883,51.06432175669233,11.075543064161035,482.8058349479312,5.185970869791935,64.61712248029484,6.006744286357289,C,2,57.6,moderate
L-1420,chilli,25.92677195893048,64.55068352131215,10.979238756585595,918.1370707145671,3.343734048411243,50.16800673472183,78.94283959667945,C,2,99.1,critical
L-1421,chilli,31.907616554553737,69.17063978415132,11.1821897981698,702.2127678456416,7.379783541116023,69.93412711772073,33.85003597848549,B,1,92.7,critical
L-1422,chilli,25.655399147831126,40.30954432179724,9.285856403917828,550.742639230299,5.807990490163051,82.01114719261889,20.661872581348362,B,1,5.0,healthy
L-1423,chilli,20.02255759981604,56.06560072877386,9.728154397896262,587.1316434761256,5.809034490098353,71.37778813210839,42.33446281430155,B,1,25.1,healthy
L-1424,chilli,24.433956473415442,65.78792136149708,9.529906281939079,566.2531029610972,8.333644546224928,85.40952742534853,41.28649733714212,A,0,25.1,healthy
L-1425,chilli,25.51504661531275,62.624770307669564,9.579340810744679,613.6258580184998,8.43368801190575,86.79171984301244,21.151820720411443,A,0,21.9,healthy
L-1426,chilli,27.02721997002689,67.91633518514051,10.229464921168537,438.08390900936007,9.047125171733526,81.37915263835278,6.5084323246815305,A,0,23.4,healthy
L-1427,chilli,23.48032619556554,54.67887019389486,7.90924888401093,616.3034592658464,6.693326433283272,73.2034442161666,79.12749087786395,A,0,21.8,healthy
L-1428,chilli,33.13340818673309,52.457884758011915,8.936538846660397,689.9473233847019,8.091852974852072,78.94487578069688,16.895581342797975,A,0,35.2,moderate
L-1429,chilli,26.712864035898797,46.74538530853022,8.777317003310682,506.1233108449933,6.396622295227066,76.87278651492078,14.761657802056467,B,1,3.1,healthy
L-1430,chilli,24.587995707748913,73.44071930317301,8.961199793684534,640.7018507500727,7.9677647111971135,89.93524477918172,18.292668090450324,A,0,32.7,moderate
L-1431,chilli,21.696276445012458,71.18537412872189,12.655080908150667,731.6229343184627,3.8311842152261715,55.38519437496118,54.08515998034873,C,2,98.8,critical
L-1432,chilli,18.936927595617252,65.48832812524354,9.065250023593537,567.5887822418233,7.699443928473756,76.49950501819353,23.26287875192512,B,1,37.1,moderate
L-1433,chilli,24.809415175596165,49.87672766556225,8.633458604276623,585.1747406350727,8.424382167801513,82.70602017222507,18.591750753537344,A,0,9.1,healthy
L-1434,chilli,27.60113125484322,76.01797336232762,9.454810011290355,679.8951460478122,7.638929930671013,81.27988995983395,40.34048855003279,A,0,62.7,high
L-1435,chilli,21.08807324132048,49.50444259196745,7.195131229055434,475.5847501381069,7.692259811435211,80.93935537447634,36.30182223120796,A,0,4.3,healthy
L-1436,chilli,26.444204384202735,52.84790188475273,10.566618977528227,661.5916336025475,5.095982622788684,72.69822308858521,18.931572354434884,C,2,55.2,moderate
L-1437,chilli,26.302838558848663,61.22990747950622,8.257322696187394,575.4831023140549,8.421202207706083,90.28618956377417,6.378943777606197,A,0,7.9,healthy
L-1438,chilli,25.26324401239211,65.79828822715302,11.097951369525196,858.3588215345072,6.261411651783277,73.67645759195204,53.24668459211158,B,1,92.9,critical
L-1439,chilli,23.601183899470012,69.30987235846696,11.873454342182695,707.3962165172165,5.2917364625283865,59.921573855786725,36.80091507840044,C,2,97.9,critical
L-1440,chilli,29.105637405612256,55.522436097543874,11.244942207950972,565.6083424348144,6.531294763376193,68.44937780221107,4.359908627628957,C,2,81.8,critical
L-1441,chilli,27.288824696683417,51.87270972038444,8.63786693605079,808.1438296209383,6.90060944399887,70.83171516522503,86.81829219181198,A,0,62.2,high
L-1442,chilli,24.318845185737825,49.59808047313598,8.04751065259869,540.2577618868439,7.76882954640235,92.27718182460094,4.146856288322878,A,0,1.5,healthy
L-1443,chilli,23.461937772258782,52.05397852313312,9.751510767136656,615.4564558792302,7.882683500331637,87.1044969487026,15.76293991932851,A,0,8.9,healthy
L-1444,chilli,24.70884157140833,87.66543543421793,9.673593490513612,644.7987316964511,8.440191130320803,83.78011487412293,16.65152429621174,A,0,66.5,high
L-1445,chilli,27.75425544020568,66.05690310551093,8.165079055206567,592.3280400894222,8.04803246215843,82.69071185234586,19.162139163110467,A,0,20.2,healthy
L-1446,chilli,28.646352023713852,70.84714667806233,10.917642369806845,565.9661869243325,5.439544929803708,71.02571872943652,18.65416997928725,B,1,90.1,critical
L-1447,chilli,26.078688491748306,58.576738570392116,10.57388005827513,456.2507402197771,6.118739164208657,63.12859711613477,10.134678179398685,C,2,62.0,high
L-1448,chilli,28.109960070363016,61.75354035428054,10.98084979032207,625.8799894193203,6.583347572443489,68.51190607524346,34.26039071256909,B,1,81.1,critical
L-1449,chilli,29.889283141188365,64.8615322560164,11.603329783860131,802.8670626126749,6.5076722464122385,67.31802517810468,59.49410096134752,B,1,97.5,critical
L-1450,chilli,30.152331378548826,59.18875494208759,9.914052690121684,793.6488955063091,7.46882952264309,77.15186149869226,33.91820667051858,A,0,58.5,moderate
L-1451,chilli,26.567782548747957,58.708915601900124,10.41956358491529,769.1756630771774,7.069055741035242,67.28491479380502,38.29238106458152,B,1,82.1,critical
L-1452,chilli,27.032092195681585,50.066168032451436,10.449649282758259,688.2908000590113,6.051946928186106,80.0457258408803,23.687532854568232,B,1,40.7,moderate
